;ESTADO_PROMESAS;MORA;VECES_EN_COBRANZAS;CUOTAS_ADEUDADAS_0;CUOTAS_ADEUDADAS_1;CUOTAS_ADEUDADAS_2;DIA_SEMANA_Friday;DIA_SEMANA_Monday;DIA_SEMANA_Thursday;DIA_SEMANA_Tuesday;DIA_SEMANA_Wednesday;PERIODO_DIA_mañana;PERIODO_DIA_tarde;PERIODO_DIA_noche;ANTIGUEDAD;DEUDAVENCIDA_ACTUAL;DEUDAVENCIDA_1MES;DEUDAVENCIDA_2MESES;DEUDA_TOTAL
620;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0.5;0.3476630904999497;0.0;0.5552610894082562;0.24818451244954187
621;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0.75;0.39269444409733156;0.6436205382385296;0.7200917770499787;0.6064651675210933
622;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0.75;0.4635898036031465;0.7303363333941;0.7421711544743221;0.1477387714888181
623;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.75;0.6219837113045041;0.6134784465857146;0.0;0.6085630423814361
624;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0.25;0.4889914968836979;0.6661725861462406;0.636172505615154;0.4577515022105789
625;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.5;0.5268084062352332;0.6950234951566594;0.5326526830687609;0.6556610295701852
626;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0.75;0.5456240722052548;0.70085875678353;0.0;0.519819582896959
627;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.5;0.5574289310088003;0.0;0.0;0.5067824050539611
628;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.6441772971834339;0.0;0.0;0.43659388445007363
629;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.5;0.8330949325511825;0.0;0.0;0.7741446805864938
630;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.2676539463553185;0.0;0.0;0.27105685288506587
631;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0.5;0.7310424570924616;0.0;0.0;0.42711698873655846
632;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0.25;0.5215021787649743;0.68621999423329;0.0;0.5763831111050515
633;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0.5;0.5198217926661097;0.671401892393757;0.641076940443534;0.5388823227837334
634;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0.5;0.1950549350372004;0.6993838569729589;0.0;0.5798025757408276
635;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.4992217850797285;0.6715281846212624;0.6410508499820329;0.5434929038242216
636;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.4252361797917834;0.628856847429694;0.6000140568274;0.33956624561057946
637;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.5;0.4315524159343065;0.712880842774637;0.7263451740310355;0.3995943472320367
638;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.5;0.9042992846188012;0.0;1.0;0.964296009559787
639;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.5393046325326678;0.6970754013320553;0.665590863843323;0.5223736050230889
640;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.4678394303485198;0.7332233063775482;0.0;0.5175954821475159
641;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0.75;0.4783333889909551;0.72742986402902;0.0;0.6470022523637842
642;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.522636914765723;0.0;0.0;0.733841139310041
643;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0.5;0.7460929368109943;0.0;0.0;0.5243414604254033
644;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.7374751889257614;0.8587810150415156;0.8785278140310852;0.7488283897552035
645;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0.5;0.7828156068392338;0.8467607088767306;0.807989550486581;0.616687678052255
646;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.8648883090627695;0.0;0.0;0.7383167082664881
647;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.75;0.6568439913031838;0.0;0.0;0.5643502341827997
648;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.5996924512332795;0.748223879296273;0.7825490618682955;0.6740121015144616
649;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0.5;0.5147649630279223;0.6861268523574396;0.0;0.06676136544571909
650;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.5;0.3083338131669703;0.5555123310267526;0.5304840566837263;0.14150598144810167
651;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.5;0.12425288495139997;0.47169823183215165;0.0;0.31540451331589225
652;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.7620420366538492;0.8254266536448512;0.0;0.8467446805527821
653;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0.5;0.4043309215894715;0.6143722967807403;0.66277008218789;0.3609389886578762
654;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0.5;0.5942093914809059;0.7778698214086305;0.0;0.5001189712586642
655;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1.0;0.29380575128849085;0.6898125365353805;0.6609475607584696;0.2662432568053099
656;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0.25;0.45053351375131157;0.2686068145646764;0.7617780110864751;0.6538830276216745
657;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.42860173308624017;0.6292808190544936;0.5997533367192893;0.263881230128592
658;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0.75;0.44210691259410906;0.6367633861134087;0.6081569496984279;0.21750451316011965
659;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0.5;0.7344240227055914;0.0;0.0;0.7307730841315547
660;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0.5;0.980102073871369;0.0;0.0;0.8390232998759657
661;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0.5;0.3150949587887868;0.0;0.0;0.6350216896681866
662;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0.5;0.8832735919699966;0.0;0.0;0.6269547859049083
663;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.46685814964251815;0.7743379311268738;0.0;0.6017298187102986
664;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0.25;0.4917008576856896;0.6672892731876445;0.637712978311291;0.5871900849014107
665;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.5;0.7610021295291423;0.0;0.0;0.8440102233539013
666;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0.5;0.7454180352140207;0.8705328209463553;0.0;0.656558130553434
667;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.4573612271441623;0.0;0.7386091708166255;0.38670407503501725
668;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.5051149790910592;0.0;0.0;0.6139410057546131
669;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.298164216791285;0.6370213525274002;0.0;0.6016545922100112
670;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.58487080424791;0.0;0.0;0.8316850248379308
671;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.75;0.17565205978157827;0.0;0.0;0.3735635625053939
672;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0.5;0.7075551576319836;0.8011496111646287;0.0;0.5254905258474132
673;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0.25;0.36760119574154604;0.0;0.0;0.7471076587493288
674;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0.75;0.2724142161064871;0.5258798229928706;0.5091224093043218;0.19827855295072894
675;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0.25;0.6844246042617199;0.0;0.0;0.5314271313354093
676;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0.25;0.6516395306708902;0.7658515987435396;0.6629413287713054;0.12598521198724733
677;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.41295444870572817;0.6239121401628537;0.5963555299004958;0.20789298241108733
678;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.25;0.7026476574609697;0.24376869252982517;0.0;0.8116804533772355
679;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0.5;0.16697764377838253;0.0;0.0;0.20819744045763922
680;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0.25;0.8065078423241836;0.0;0.0;0.7146620732881759
681;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0.25;0.5086357460806048;0.0;0.0;0.3495143829007794
682;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.25727729736440574;0.45228256148424545;0.5899464993860764;0.38939483045870493
683;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0.5;0.8102641145857761;0.0;0.0;0.6561317722236317
684;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1.0;0.4980862422050729;0.0;0.0;0.28473743639566007
685;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.5394161750330271;0.6970754013320553;0.7866051073175373;0.5159059708229512
686;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.5785946849911754;0.0;0.8091259539503923;0.5819319242865615
687;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.4230965525205852;0.0;0.0;0.4287188662622978
688;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.4503689137780815;0.0;0.6154717822697064;0.4306616340771623
689;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.7600172218964034;0.8658683156558834;0.0;0.6288791091194124
690;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0.25;0.6829056340461439;0.7850130619327478;0.0;0.40928054651615975
691;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0.25;0.49119437433611735;0.0;0.0;0.4206721630044461
692;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0.75;0.5983015301885442;0.731591442404636;0.7781427057923592;0.42176262828993294
693;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.75;0.4293717719428476;0.6295265995227471;0.6012288980995769;0.17170740158405806
694;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.6794239000949371;0.782879277746725;0.0;0.3693564042872739
695;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0.75;0.29563949378415477;0.4400562267532382;0.0;0.03668756135716045
696;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.5;0.5364263971824406;0.021982368854295577;0.04242183276556952;0.5515740143713723
697;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0.75;0.5665856465774084;0.7129237366386436;0.6721146911006827;0.513070047595583
698;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.26659222889297884;0.6614902977709424;0.6330428985135907;0.7839749415120554
699;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.46225699304845835;0.7299114826982276;0.7419548099044833;0.4537709898478226
700;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0.25;0.6024278689696103;0.0;0.0;0.3907910234239371
701;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0.5;0.27900717788834195;0.0;0.0;0.33056976739065713
702;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0.5;0.7735159842352506;0.0;0.0;0.6538320765759684
703;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0.5;0.5588019983093888;0.7097963088637131;0.0;0.6005707796175677
704;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0.5;0.7757230457118656;0.8427565935213831;0.806024137070629;0.8939550142708754
705;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.0;0.3270627742712364;0.6972611328882627;0.7228353581927033;0.4744778852229854
706;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.5732941860920013;0.718197751099755;0.0;0.596468208055668
707;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0.25;0.5676366738218155;0.0;0.6849630850994416;0.5887733409629556
708;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0.75;0.6037507084537173;0.0;0.702076235341144;0.6402443448786965
709;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0.5;0.7977097326930678;0.8892877088273266;0.0;0.6807212855331821
710;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.32735208641935654;0.0;0.0;0.703269197700426
711;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.1261472970540053;0.0;0.0;0.5941080415740505
712;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0.75;0.6777676548281133;0.0;0.0;0.7869774656518003
713;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0.25;0.6297147621789336;0.8325676851483902;0.0;0.6784575162462858
714;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.715880914302861;0.8386877185548212;0.0;0.5911405497403548
715;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0.75;0.5497010091750825;0.7046218214385399;0.67231867649651;0.48168290530778246
716;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0.5;0.48991636694813656;0.8360576009449913;0.0;0.8874509972437064
717;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.6264964375748101;0.0;0.8406817932966019;0.7013743214754298
718;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.75;0.31737317940270227;0.0;0.0;0.2851057513643058
719;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0.25;0.44104912192429735;0.6498994822022809;0.0;0.7411195109144753
720;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.5043749115980813;0.663563143595531;0.0;0.7629215181344591
721;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0.25;0.4818244015471269;0.7184909872080971;0.0;0.30196257325308395
722;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0.0;0.3957913664049163;0.6092949748616621;0.0;0.021467970705012274
723;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.25;0.44555382043119685;0.0;0.0;0.6017316531512387
724;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.5;0.7739717836646991;0.0;0.0;0.595439280909339
725;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0.25;0.2890404347291258;0.6467668025772537;0.5649391590365318;0.34729807145000935
726;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.75;0.33134295648896384;0.5332847127218026;0.012478795038833928;0.18585654681896813
727;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.5540343362707183;0.0;0.0;0.5998480630259775
728;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0.25;0.7073396616653618;0.0;0.0;0.5792920789512364
729;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.42934775586635476;0.0;0.0;0.4378541643368752
730;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0.25;0.6153896180060905;0.743909302599684;0.7091153061112775;0.6639055439061856
731;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.44514939879504856;0.7190910423686648;0.7314904521849566;0.441608206408048
732;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.6025937333712232;0.0;0.0;0.3708046845422166
733;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.5027993101339598;0.754199361671357;0.7649749787291498;0.4440356449856462
734;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.25;0.10744119943879482;0.43459718818609255;0.0;0.5718678609819721
735;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.9218561339119573;0.9652257695996226;0.0;0.8159967610473517
736;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.135648702572287;0.47246754857489137;0.0;0.09583774778633636
737;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.8766354070404865;0.0;0.0;0.8297320227109941
738;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.5518634476002031;0.7048188034558438;0.0;0.34538642008826437
739;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.4854598956604126;0.0;0.7594011177569194;0.4351328324086423
740;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.6914137211184606;0.0;0.0;0.605569100629191
741;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0.25;0.795869513876895;0.7389812075839165;0.7824660180904598;0.5869572427296532
742;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.25;0.2864578357979354;0.0;0.0;0.8716198239096762
743;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.75;0.07083408333905838;0.726742918266673;0.0;0.5912488081409419
744;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0.25;0.13380951909258565;0.5709286827412331;0.6271196754201304;0.31784066535114985
745;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0.75;0.5498234400801034;0.0;0.7474411044547417;0.5305329077924925
746;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0.5;0.3090482776680834;0.554236507334651;0.5274146727943569;0.050516315359492525
747;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0.5;0.40973899460603036;0.0;0.0;0.5799708863217954
748;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.5;0.5069684130756253;0.7565570548036276;0.0;0.48200569402179805
749;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0.25;0.6556621493130508;0.8020727161531428;0.0;0.35721549807942377
750;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.25;0.10122683838759827;0.4418699493616547;0.5672775910703642;0.26586012850025975
751;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.034959676589731314;0.0;0.0;0.35023257901845617
752;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0.75;0.49318937068237956;0.0;0.0;0.42792888978146104
753;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0.25;0.7693554453006122;0.0;0.0;0.6252192387633309
754;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0.25;0.48156981469666493;0.6090137346400367;0.0;0.5342196938436914
755;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0.25;0.49510699957599824;0.0;0.0;0.8435828695576075
756;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0.5;0.5720269931697926;0.0;0.0;0.34196724055515615
757;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.75;0.630365078566721;0.8372902426613259;0.0;0.6502344548203822
758;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0.25;0.2900837693308931;0.5442100598763611;0.5199046964656152;0.25295638160363754
759;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.4294117919267808;0.0;0.6010179698741509;0.4505759169644399
760;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0.75;0.7814772308328772;0.8457056113806011;0.0;0.4565238576088033
761;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0.5;0.4689129613860361;0.0;0.0;0.3924495925462115
762;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0.25;0.4849005562736306;0.5043224859549013;0.6347518690683405;0.4514799318774285
763;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0.25;0.4652443039414844;0.0;0.0;0.43006383484367716
764;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.4223252781010276;0.6811610932307244;0.6472866494901522;0.6310342627363259
765;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0.5;0.7078214471084716;0.0;0.0;0.4380485329195285
766;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.5791913673788986;0.657426147947711;0.5218283454532059;0.5695049722747001
767;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.33836666764272494;0.4706124927234431;0.0;0.7240601029695299
768;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.34626146866878527;0.0;0.0;0.16393072698803213
769;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0.75;0.6239606863862366;0.0;0.0;0.6079148090952615
770;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0.0;0.4989454546116212;0.0;0.0;0.5797520346009171
771;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0.25;0.5884621086020718;0.7746815243975237;0.0;0.3914403199746468
772;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0.25;0.4983804790282922;0.0;0.0;0.5128757494861564
773;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.5;0.5191126241292263;0.0;0.6537563322372757;0.5930075454587667
774;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0.5;0.6015931415376043;0.7355630352324988;0.7023401415342724;0.5377977002243592
775;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.5935615652407014;0.0;0.8186130700910291;0.6389650687516208
776;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.6296208870346671;0.0;0.0;0.7192402750994116
777;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0.75;0.44811449175636175;0.7868008893772077;0.0;0.6303465522704346
778;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.4370804596052167;0.5820244410627826;0.0;0.5700129899441022
779;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0.5;0.516687301048449;0.6038366090331301;0.5765633523411811;0.38454576892537085
780;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0.5;0.8766866769791453;0.0;0.0;0.6902642627211055
781;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.5707172201664683;0.0;0.0;0.6196139249909678
782;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.5;0.7324580357536761;0.0;0.0;0.8576589034933477
783;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0.25;0.7200548310348043;0.0;0.0;0.8622572953040135
784;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0.5;0.7827617646278355;0.9043718753464276;0.0;0.8876465366933866
785;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.6597276968529635;0.8042753121790469;0.0;0.4673306458886963
786;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.42344383646120254;0.7056566842003362;0.5347794223856533;0.4488188156056887
787;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0.75;0.529934908583175;0.0;0.649311360076327;0.6267005918245736
788;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0.75;0.6096432467576132;0.7479410918103172;0.0;0.6293577241363035
789;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.5;0.5090135869986372;0.6785009618652134;0.0;0.4706830093185055
790;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0.25;0.5808663966281888;0.0;0.0;0.6476426471286867
791;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0.25;0.5661875748913223;0.7033499992222438;0.6720630203814393;0.6018306881027606
792;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.7422740327921171;0.0;0.0;0.7734004610304763
793;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.622664119423155;0.0;0.0;0.7013318605079457
794;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.4486354779474959;0.6414890611728934;0.018225048213823147;0.42548945253588966
795;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.75;0.20094043069381107;0.0;0.0;0.06874367126610514
796;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0.5;0.40527042794312673;0.697228378460136;0.7114735502339475;0.3439406522003061
797;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0.5;0.6059370707945666;0.0;0.0;0.7243572890378551
798;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0.5;0.7960782943717712;0.7926214609603136;0.7568214312156244;0.6477944049910442
799;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0.25;0.4854004704390924;0.0;0.0;0.2608018206206313
800;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0.25;0.5807912324406534;0.0;0.6895716521454822;0.6501277884339653
801;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.5958093503432604;0.726827426662696;0.0;0.6788853258051781
802;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0.25;0.5708153925175543;0.7268759909628745;0.0;0.12644074309967412
803;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.6101829784390524;0.0;0.0;0.44022713745299
804;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0.75;0.11580183402444533;0.0;0.0;0.3463392886302652
805;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0.25;0.45648307370876884;0.0428487658248132;0.0;0.17856248964188182
806;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0.25;0.6896012967176905;0.8365023164714975;0.0;0.6075034742596308
807;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0.5;0.5164909103566915;0.7419217666705028;0.0;0.44784789203298403
808;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0.25;0.572326805958566;0.7976206259240955;0.8067319671664438;0.5799737482232064
809;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.3795723462562254;0.6240563998545187;0.0;0.3972970298302927
810;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0.5;0.42759433212264875;0.0;0.0;0.6132285095237833
811;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0.25;0.9006261243292779;0.0;0.0;0.8057677383519042
812;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0.25;0.5241425544777834;0.0;0.7840403603519263;0.43296511801835647
813;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0.75;0.4507265562656164;0.0;0.6143510340208449;0.3063266937451592
814;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1.0;0.36159297846697225;0.0;0.0;0.43462027151766214
815;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0.5;0.8081629182251797;0.5981585686290121;0.0;0.9829416946200353
816;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0.5;0.7579773626902517;0.9112119447805822;0.0;0.8299996488991923
817;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.5;0.6389890397001685;0.0;0.0;0.42113050985198663
818;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0.25;0.758458421694991;0.0;0.0;0.7639936916364929
819;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0.0;0.5802175649508796;0.0;0.0;0.04018549367486979
820;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.7249053666376541;0.0;0.0;0.8029427515925891
821;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0.25;0.6579685780348188;0.0;0.0;0.49148792755968684
822;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0.25;0.6637395150018464;0.0;0.0;0.7641809600586635
823;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0.25;0.6745456871321953;0.7803287320813365;0.7430826779022428;0.7873762303878051
824;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0.25;0.3407149518929522;0.6743188136892392;0.6944257710492077;0.19645226731512389
825;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0.75;0.4369651711536906;0.5621820843760088;0.6053557490344209;0.10472335513001263
826;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0.25;0.38578916750544123;0.6492970929184203;0.5672775910703642;0.8070542401033529
827;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0.5;0.09841311573993927;0.6608596114200086;0.0;0.4325981430509793
828;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0.25;0.35032577271059073;0.5825569619518328;0.5561602530242561;0.2052519950694125
829;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0.25;0.5093174080596101;0.6766917400466613;0.6480330670779696;0.5753643543760714
830;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0.18058096466930507;0.0;0.4671140012570148;0.5585507884382062
831;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0.25;0.12421237037233368;0.0;0.0;0.6525312902536256
832;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0.5;0.13156291814080745;0.0;0.0;0.23109092918835406
